seq_id	tax_id	seq_family	seq_genus	seq_species	ref_seq_id	ref_tax_id	ref_seq_family	ref_seq_genus	ref_seq_species	edit_distance
GMGMV4643-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	CEFIN1273-21	TX0228	Cecidomyiidae	nan	nan	27
GMGMV4643-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	CEFIN2190-21	TX0228	Cecidomyiidae	nan	nan	27
GMGMV4643-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	GMARB1005-14	TX0228	Cecidomyiidae	nan	nan	27
GMGMV4643-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	CRSIA7487-21	TX0228	Cecidomyiidae	nan	nan	27
GMGMV4643-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	SAHMA4955-23	TX0228	Cecidomyiidae	nan	nan	28
GMGMV4643-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	CEFIN6451-21	TX0228	Cecidomyiidae	nan	nan	28
GMGMV4643-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	CRCEC44773-22	TX0228	Cecidomyiidae	nan	nan	29
GMGMV4643-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	GMBSP2091-18	TX0228	Cecidomyiidae	nan	nan	30
GMGMV4643-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	GMBSP1587-18	TX0228	Cecidomyiidae	nan	nan	30
GMGMV4643-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	GMBSU1404-18	TX0228	Cecidomyiidae	nan	nan	31
GMGMV4643-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	CRSRA7115-22	TX0228	Cecidomyiidae	nan	nan	31
GMGMV4643-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	CEFIN329-21	TX0228	Cecidomyiidae	nan	nan	31
CRCEC48396-22	TX0268	Curculionidae	nan	nan	CRCBB49663-23	TX0228	Cecidomyiidae	nan	nan	1
CRCEC48396-22	TX0268	Curculionidae	nan	nan	EMSCZ7693-22	TX0228	Cecidomyiidae	nan	nan	26
CRCEC48396-22	TX0268	Curculionidae	nan	nan	EMSCB8524-22	TX0228	Cecidomyiidae	nan	nan	26
CRCEC48396-22	TX0268	Curculionidae	nan	nan	CRKAS5763-23	TX0228	Cecidomyiidae	nan	nan	27
CRCEC48396-22	TX0268	Curculionidae	nan	nan	THAMD12633-22	TX0228	Cecidomyiidae	nan	nan	27
CRCEC48396-22	TX0268	Curculionidae	nan	nan	CRCBB33467-23	TX0228	Cecidomyiidae	nan	nan	27
CRCEC48396-22	TX0268	Curculionidae	nan	nan	CRKAS1796-23	TX0228	Cecidomyiidae	nan	nan	27
CRCEC48396-22	TX0268	Curculionidae	nan	nan	COLMS4887-22	TX0228	Cecidomyiidae	nan	nan	29
CRCEC48396-22	TX0268	Curculionidae	nan	nan	GMAFO149-15	TX0228	Cecidomyiidae	nan	nan	28
CRCEC48396-22	TX0268	Curculionidae	nan	nan	CRBOE21636-23	TX0228	Cecidomyiidae	nan	nan	29
CRCEC48396-22	TX0268	Curculionidae	nan	nan	GMMGR1793-18	TX0228	Cecidomyiidae	nan	nan	29
CRCEC48396-22	TX0268	Curculionidae	nan	nan	CRATA40367-22	TX0228	Cecidomyiidae	nan	nan	29
CRCEC48396-22	TX0268	Curculionidae	nan	nan	GMART706-14	TX0228	Cecidomyiidae	nan	nan	30
CRCEC48396-22	TX0268	Curculionidae	nan	nan	PLDCH173-20	TX0228	Cecidomyiidae	nan	nan	30
CRCEC48396-22	TX0268	Curculionidae	nan	nan	GMTKU068-18	TX0228	Cecidomyiidae	nan	nan	31
CRCEC48396-22	TX0268	Curculionidae	nan	nan	CRBOE23936-23	TX0228	Cecidomyiidae	nan	nan	31
CRCEC48396-22	TX0268	Curculionidae	nan	nan	THAMC7804-22	TX0228	Cecidomyiidae	nan	nan	31
CRCEC48396-22	TX0268	Curculionidae	nan	nan	SAKDB5330-23	TX0228	Cecidomyiidae	nan	nan	31
CRCEC48396-22	TX0268	Curculionidae	nan	nan	CRCEC46262-22	TX0228	Cecidomyiidae	nan	nan	31
CRQUB17493-22	TX0232	Chironomidae	nan	nan	CRQUB10491-22	TX0228	Cecidomyiidae	nan	nan	0
CRQUB17493-22	TX0232	Chironomidae	nan	nan	CRQUA15997-22	TX0228	Cecidomyiidae	nan	nan	0
CRQUB17493-22	TX0232	Chironomidae	nan	nan	CRQUA2398-22	TX0228	Cecidomyiidae	nan	nan	0
CRQUB17493-22	TX0232	Chironomidae	nan	nan	CRQUA20988-22	TX0228	Cecidomyiidae	nan	nan	1
CRQUB17493-22	TX0232	Chironomidae	nan	nan	CRQUA13048-22	TX0228	Cecidomyiidae	nan	nan	3
CRQUB17493-22	TX0232	Chironomidae	nan	nan	CRQUA20545-22	TX0228	Cecidomyiidae	nan	nan	3
CRQUB17493-22	TX0232	Chironomidae	nan	nan	CRQUB20545-22	TX0228	Cecidomyiidae	nan	nan	3
CRQUB17493-22	TX0232	Chironomidae	nan	nan	CRQUA17281-22	TX0228	Cecidomyiidae	nan	nan	3
CRQUB17493-22	TX0232	Chironomidae	nan	nan	CRQUA5150-22	TX0228	Cecidomyiidae	nan	nan	3
CRQUB17493-22	TX0232	Chironomidae	nan	nan	CRQUA1924-22	TX0228	Cecidomyiidae	nan	nan	4
CRQUB17493-22	TX0232	Chironomidae	nan	nan	CRQUA4682-22	TX0228	Cecidomyiidae	nan	nan	4
CRQUB17493-22	TX0232	Chironomidae	nan	nan	CRQZA5595-22	TX0228	Cecidomyiidae	nan	nan	4
CRQUB17493-22	TX0232	Chironomidae	nan	nan	CRQUA17430-22	TX0228	Cecidomyiidae	nan	nan	4
CRQUB17493-22	TX0232	Chironomidae	nan	nan	CRQUA41243-22	TX0228	Cecidomyiidae	nan	nan	6
CRQUB17493-22	TX0232	Chironomidae	nan	nan	CRQUB8081-22	TX0228	Cecidomyiidae	nan	nan	6
CRQUB17493-22	TX0232	Chironomidae	nan	nan	CRQUB15254-22	TX0228	Cecidomyiidae	nan	nan	7
CRQUB17493-22	TX0232	Chironomidae	nan	nan	CRQUB17214-22	TX0228	Cecidomyiidae	nan	nan	7
CRQUB17493-22	TX0232	Chironomidae	nan	nan	GMMGR1793-18	TX0228	Cecidomyiidae	nan	nan	31
GMCED20264-21	TX0228	Cecidomyiidae	nan	nan	CRTRA52657-22	TX0269	Sciaridae	nan	nan	22
ONTA15562-23	TX0228	Cecidomyiidae	nan	nan	CRICB148-22	TX1160	Ephydridae	nan	nan	13
ONTA15562-23	TX0228	Cecidomyiidae	nan	nan	CRICB10654-22	TX0287	Ceratopogonidae	nan	nan	13
ONTA15562-23	TX0228	Cecidomyiidae	nan	nan	CRCOA902-21	TX0261	Dolichopodidae	nan	nan	13
GMARF668-14	TX0228	Cecidomyiidae	nan	nan	ONTA26858-23	TX0232	Chironomidae	nan	nan	30
EMCEB2400-22	TX0228	Cecidomyiidae	nan	nan	OPPFO2978-17	TX1218	Tachinidae	nan	nan	31
GMWGE1640-18	TX0228	Cecidomyiidae	nan	nan	OPPFO2978-17	TX1218	Tachinidae	nan	nan	23
CRCBB14147-23	TX0228	Cecidomyiidae	nan	nan	SSBAF3761-13	TX0290	Mycetophilidae	nan	nan	30
CRCBB38417-23	TX0228	Cecidomyiidae	nan	nan	CRCEC42091-22	TX0269	Sciaridae	nan	nan	27
CRKAS12477-23	TX0228	Cecidomyiidae	nan	nan	CRCEC8097-22	TX0269	Sciaridae	nan	nan	30
CRTRA26636-22	TX0228	Cecidomyiidae	nan	nan	CRTRA52657-22	TX0269	Sciaridae	nan	nan	4
GMARX933-21	TX0228	Cecidomyiidae	nan	nan	PLXDC3092-20	TX0301	Coccinellidae	nan	nan	29
YDBB1968-21	TX0228	Cecidomyiidae	nan	nan	NODIA1046-24	TX41285	Diapriidae	Spilomicrus	Spilomicrus lusitanicus	1
CRCCB11915-23	TX0228	Cecidomyiidae	nan	nan	ONTA15386-23	TX0232	Chironomidae	nan	nan	30
CRCCB11915-23	TX0228	Cecidomyiidae	nan	nan	CRCEC39053-22	TX0232	Chironomidae	nan	nan	30
CRCEC48279-22	TX0228	Cecidomyiidae	nan	nan	CRCEC43460-22	TX0269	Sciaridae	nan	nan	0
CRCEC48279-22	TX0228	Cecidomyiidae	nan	nan	ONTA26572-23	TX0269	Sciaridae	nan	nan	0
CRCCB1624-23	TX0228	Cecidomyiidae	nan	nan	CRCEC39053-22	TX0232	Chironomidae	nan	nan	26
CRCEC46680-22	TX0228	Cecidomyiidae	nan	nan	CRCEC48799-22	TX0286	Scelionidae	nan	nan	1
CRKAS19216-23	TX0228	Cecidomyiidae	nan	nan	CRCEC8097-22	TX0269	Sciaridae	nan	nan	27
CRBOE16877-23	TX0228	Cecidomyiidae	nan	nan	SSEIB2144-13	TX0930	Hybotidae	nan	nan	29
CRCBC35104-23	TX0228	Cecidomyiidae	nan	nan	CRCBC14021-23	TX0269	Sciaridae	nan	nan	30
CRCBC35104-23	TX0228	Cecidomyiidae	nan	nan	PHJUL1086-11	TX0930	Hybotidae	nan	nan	31
CRCBB17892-23	TX0228	Cecidomyiidae	nan	nan	PLQDM082-20	TX0269	Sciaridae	nan	nan	20
CRALA9282-21	TX0228	Cecidomyiidae	nan	nan	CRALB36011-21	TX0269	Sciaridae	nan	nan	4
CRALA9282-21	TX0228	Cecidomyiidae	nan	nan	CRALB18520-21	TX0232	Chironomidae	nan	nan	4
GMMSM622-18	TX0228	Cecidomyiidae	nan	nan	CRSAA3130-21	TX0276	Limoniidae	nan	nan	24
GMPPO18773-22	TX0228	Cecidomyiidae	nan	nan	CRALA21821-21	TX0930	Hybotidae	nan	nan	28
CEFIN4346-21	TX0228	Cecidomyiidae	nan	nan	GMBDE1458-23	TX0269	Sciaridae	nan	nan	32
GMARX18994-23	TX0228	Cecidomyiidae	nan	nan	GMBDE1458-23	TX0269	Sciaridae	nan	nan	30
CRQUA13048-22	TX0228	Cecidomyiidae	nan	nan	CRQUB28344-22	TX0232	Chironomidae	nan	nan	4
CRQUA13048-22	TX0228	Cecidomyiidae	nan	nan	CRQUB17493-22	TX0232	Chironomidae	nan	nan	6
CRCEC46851-22	TX0228	Cecidomyiidae	nan	nan	CRCBA9674-22	TX0232	Chironomidae	nan	nan	30
CRPEB3627-21	TX0228	Cecidomyiidae	nan	nan	ONTA26572-23	TX0269	Sciaridae	nan	nan	28
SAKZB2865-22	TX0228	Cecidomyiidae	nan	nan	GMCRE679-13	TX0269	Sciaridae	nan	nan	23
GMMOZ1582-23	TX0228	Cecidomyiidae	nan	nan	CRCEC39376-22	TX0232	Chironomidae	nan	nan	30
CNFNH380-14	TX0228	Cecidomyiidae	nan	nan	CRBAA2595-22	TX0287	Ceratopogonidae	nan	nan	26
ONTA14749-23	TX0228	Cecidomyiidae	nan	nan	CRCEC40118-22	TX0923	Chrysomelidae	nan	nan	6
CRBAA10280-22	TX0228	Cecidomyiidae	nan	nan	CRBAC19007-22	TX0269	Sciaridae	nan	nan	0
GMMSI760-18	TX0228	Cecidomyiidae	nan	nan	CRCEC39376-22	TX0232	Chironomidae	nan	nan	30
PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	PLNDG368-20	TX0228	Cecidomyiidae	nan	nan	7
PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	CRCBB12392-23	TX0228	Cecidomyiidae	nan	nan	11
PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	PLECD1308-20	TX0228	Cecidomyiidae	nan	nan	12
PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	CRCBB40509-23	TX0228	Cecidomyiidae	nan	nan	13
PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	CRCBB28814-23	TX0228	Cecidomyiidae	nan	nan	26
PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	CEFIN8942-21	TX0228	Cecidomyiidae	nan	nan	26
PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	CEFIN8632-21	TX0228	Cecidomyiidae	nan	nan	26
PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	GMCRL611-13	TX0228	Cecidomyiidae	nan	nan	27
PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	ONTB9069-23	TX0228	Cecidomyiidae	nan	nan	28
PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	CRCBB19699-23	TX0228	Cecidomyiidae	nan	nan	28
PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	CRPSA32244-23	TX0287	Ceratopogonidae	nan	nan	29
PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	GMCRM2750-13	TX0228	Cecidomyiidae	nan	nan	29
PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	CROAE6618-23	TX0228	Cecidomyiidae	nan	nan	29
PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	GMART723-14	TX0228	Cecidomyiidae	nan	nan	29
PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	GMSAS292-13	TX0228	Cecidomyiidae	nan	nan	29
PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	GMARA1508-14	TX0228	Cecidomyiidae	nan	nan	29
PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	CRCBB24693-23	TX0228	Cecidomyiidae	nan	nan	30
PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	TSMTB183-22	TX0228	Cecidomyiidae	nan	nan	30
PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	GMARX20641-23	TX0228	Cecidomyiidae	nan	nan	31
CRSIA29799-22	TX0228	Cecidomyiidae	nan	nan	CRSIA49363-22	TX0269	Sciaridae	nan	nan	1
CROAE11019-23	TX0228	Cecidomyiidae	nan	nan	CRBAC1334-22	TX0287	Ceratopogonidae	nan	nan	30
CRCEC38407-22	TX0269	Sciaridae	nan	nan	CRCBC10245-23	TX0228	Cecidomyiidae	nan	nan	1
CRCEC38407-22	TX0269	Sciaridae	nan	nan	CRCBB39505-23	TX0228	Cecidomyiidae	nan	nan	1
CRCEC38407-22	TX0269	Sciaridae	nan	nan	CRCBB33940-23	TX0228	Cecidomyiidae	nan	nan	1
CRCEC38407-22	TX0269	Sciaridae	nan	nan	CRBOA37332-23	TX0228	Cecidomyiidae	nan	nan	23
CRCEC38407-22	TX0269	Sciaridae	nan	nan	CRBOE20727-23	TX0228	Cecidomyiidae	nan	nan	23
CRCEC38407-22	TX0269	Sciaridae	nan	nan	CRBOE21973-23	TX0228	Cecidomyiidae	nan	nan	23
CRCEC38407-22	TX0269	Sciaridae	nan	nan	CRCEC38715-22	TX0228	Cecidomyiidae	nan	nan	25
CRCEC38407-22	TX0269	Sciaridae	nan	nan	GMMOZ3280-23	TX0228	Cecidomyiidae	nan	nan	25
CRCEC38407-22	TX0269	Sciaridae	nan	nan	GMMOZ2975-23	TX0228	Cecidomyiidae	nan	nan	25
CRCEC38407-22	TX0269	Sciaridae	nan	nan	CRKAS12485-23	TX0228	Cecidomyiidae	nan	nan	25
CRCEC38407-22	TX0269	Sciaridae	nan	nan	CRKAS23772-23	TX0228	Cecidomyiidae	nan	nan	25
CRCEC38407-22	TX0269	Sciaridae	nan	nan	GMRUM929-18	TX0228	Cecidomyiidae	nan	nan	25
CRCEC38407-22	TX0269	Sciaridae	nan	nan	CRBOE15402-23	TX0228	Cecidomyiidae	nan	nan	26
CRCEC38407-22	TX0269	Sciaridae	nan	nan	GMBDF669-23	TX0228	Cecidomyiidae	nan	nan	28
CRCEC38407-22	TX0269	Sciaridae	nan	nan	CEFIN3920-21	TX0228	Cecidomyiidae	nan	nan	29
CRCEC38407-22	TX0269	Sciaridae	nan	nan	CEFIN8862-21	TX0228	Cecidomyiidae	nan	nan	31
CRCEC38407-22	TX0269	Sciaridae	nan	nan	CEFIN8838-21	TX0228	Cecidomyiidae	nan	nan	31
CRCEC38407-22	TX0269	Sciaridae	nan	nan	GMARX8933-21	TX0228	Cecidomyiidae	nan	nan	30
CRCEC38407-22	TX0269	Sciaridae	nan	nan	GMRUG135-18	TX0228	Cecidomyiidae	nan	nan	32
CRBLB10486-22	TX0228	Cecidomyiidae	nan	nan	CRCEC47838-22	TX0269	Sciaridae	nan	nan	2
CRCEC38157-22	TX0228	Cecidomyiidae	nan	nan	CRALA21821-21	TX0930	Hybotidae	nan	nan	32
CRQUA5901-22	TX0228	Cecidomyiidae	nan	nan	CRQUB17493-22	TX0232	Chironomidae	nan	nan	4
CRQUA5901-22	TX0228	Cecidomyiidae	nan	nan	CRQUB28344-22	TX0232	Chironomidae	nan	nan	6
CRTRA37776-22	TX0228	Cecidomyiidae	nan	nan	CRTRA38838-22	TX0287	Ceratopogonidae	nan	nan	1
CEFIN6415-21	TX0228	Cecidomyiidae	nan	nan	CROAE4852-23	TX0276	Limoniidae	nan	nan	20
CRCEC39627-22	TX0228	Cecidomyiidae	nan	nan	CRCEC48396-22	TX0268	Curculionidae	nan	nan	30
CRTRA9271-22	TX0228	Cecidomyiidae	nan	nan	CRBAA2595-22	TX0287	Ceratopogonidae	nan	nan	1
CEFIN7840-21	TX0228	Cecidomyiidae	nan	nan	GMARE679-14	TX0232	Chironomidae	nan	nan	31
SAHMA4955-23	TX0228	Cecidomyiidae	nan	nan	GMGMV4643-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	29
SAHMA4955-23	TX0228	Cecidomyiidae	nan	nan	GMGMV2756-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	30
SAHMA4955-23	TX0228	Cecidomyiidae	nan	nan	GMGMV1928-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	32
CRBOE15137-23	TX0228	Cecidomyiidae	nan	nan	CRALA21821-21	TX0930	Hybotidae	nan	nan	23
CROAC10866-21	TX0228	Cecidomyiidae	nan	nan	OPPFO2978-17	TX1218	Tachinidae	nan	nan	29
CRALB6866-21	TX0228	Cecidomyiidae	nan	nan	CRALA21821-21	TX0930	Hybotidae	nan	nan	4
CRALA15331-21	TX0228	Cecidomyiidae	nan	nan	CRALA1748-21	TX0275	Sphaeroceridae	nan	nan	5
CRALA15331-21	TX0228	Cecidomyiidae	nan	nan	CRALA2007-21	TX0290	Mycetophilidae	nan	nan	5
CRALA15331-21	TX0228	Cecidomyiidae	nan	nan	CRALA14889-21	TX0926	Lauxaniidae	nan	nan	5
CRALA15331-21	TX0228	Cecidomyiidae	nan	nan	CRALB12999-21	TX0261	Dolichopodidae	nan	nan	5
GMBDA2251-23	TX0269	Sciaridae	nan	nan	CRCEA33820-22	TX0228	Cecidomyiidae	nan	nan	23
GMBDA2251-23	TX0269	Sciaridae	nan	nan	CRKAS17500-23	TX0228	Cecidomyiidae	nan	nan	26
GMBDA2251-23	TX0269	Sciaridae	nan	nan	CRBOB7469-23	TX0228	Cecidomyiidae	nan	nan	27
GMBDA2251-23	TX0269	Sciaridae	nan	nan	CRCBB14080-23	TX0228	Cecidomyiidae	nan	nan	27
GMBDA2251-23	TX0269	Sciaridae	nan	nan	THAMB7510-22	TX0228	Cecidomyiidae	nan	nan	27
GMBDA2251-23	TX0269	Sciaridae	nan	nan	CRKAS16022-23	TX0228	Cecidomyiidae	nan	nan	27
GMBDA2251-23	TX0269	Sciaridae	nan	nan	CRKAS14866-23	TX0228	Cecidomyiidae	nan	nan	27
GMBDA2251-23	TX0269	Sciaridae	nan	nan	GMVNA2112-21	TX0228	Cecidomyiidae	nan	nan	28
GMBDA2251-23	TX0269	Sciaridae	nan	nan	GMVNA8123-21	TX0228	Cecidomyiidae	nan	nan	28
GMBDA2251-23	TX0269	Sciaridae	nan	nan	CRCEC39891-22	TX0228	Cecidomyiidae	nan	nan	28
GMBDA2251-23	TX0269	Sciaridae	nan	nan	TSMTB8079-23	TX0228	Cecidomyiidae	nan	nan	28
GMBDA2251-23	TX0269	Sciaridae	nan	nan	CRBOB10902-23	TX0228	Cecidomyiidae	nan	nan	28
GMBDA2251-23	TX0269	Sciaridae	nan	nan	GMARX17175-23	TX0228	Cecidomyiidae	nan	nan	29
GMBDA2251-23	TX0269	Sciaridae	nan	nan	TSMTC4334-23	TX0228	Cecidomyiidae	nan	nan	29
GMBDA2251-23	TX0269	Sciaridae	nan	nan	GMSAB2479-13	TX0228	Cecidomyiidae	nan	nan	29
GMBDA2251-23	TX0269	Sciaridae	nan	nan	CRCEC39538-22	TX0228	Cecidomyiidae	nan	nan	29
GMBDA2251-23	TX0269	Sciaridae	nan	nan	GMSAB345-13	TX0228	Cecidomyiidae	nan	nan	31
GMBDA2251-23	TX0269	Sciaridae	nan	nan	EMMAS11401-22	TX0228	Cecidomyiidae	nan	nan	31
GMBDA2251-23	TX0269	Sciaridae	nan	nan	GMTTB12776-23	TX0228	Cecidomyiidae	nan	nan	31
GMAFY286-15	TX0228	Cecidomyiidae	nan	nan	NGNAX1900-14	TX0232	Chironomidae	nan	nan	29
GMPTA4575-23	TX0228	Cecidomyiidae	nan	nan	CRCEB6811-22	TX0266	Psychodidae	nan	nan	27
CRKAS6122-23	TX0228	Cecidomyiidae	nan	nan	CROAE4852-23	TX0276	Limoniidae	nan	nan	19
GMARI502-14	TX0228	Cecidomyiidae	nan	nan	OPPFO2978-17	TX1218	Tachinidae	nan	nan	31
THAMC5917-22	TX0228	Cecidomyiidae	nan	nan	CRCEC47959-22	TX0269	Sciaridae	nan	nan	25
GMAFQ105-15	TX0228	Cecidomyiidae	nan	nan	ONTA32992-23	TX0232	Chironomidae	nan	nan	26
GMAFF308-15	TX0228	Cecidomyiidae	nan	nan	CRSIA48998-22	TX0269	Sciaridae	nan	nan	32
CRSRA10827-22	TX0228	Cecidomyiidae	nan	nan	CRCEC38142-22	TX0266	Psychodidae	nan	nan	25
GMPSA2197-23	TX0228	Cecidomyiidae	nan	nan	ONTA26572-23	TX0269	Sciaridae	nan	nan	28
CRCBB32914-23	TX0228	Cecidomyiidae	nan	nan	CRCEC32721-22	TX1154	Mymaridae	nan	nan	31
CRCBB1192-23	TX0228	Cecidomyiidae	nan	nan	SSBAF3761-13	TX0290	Mycetophilidae	nan	nan	29
PLBDG176-20	TX0228	Cecidomyiidae	nan	nan	ONTA26858-23	TX0232	Chironomidae	nan	nan	28
PLBDG176-20	TX0228	Cecidomyiidae	nan	nan	ONTA14465-23	TX0269	Sciaridae	nan	nan	30
PLBDG176-20	TX0228	Cecidomyiidae	nan	nan	CRCEC43746-22	TX0232	Chironomidae	nan	nan	32
PLBDG176-20	TX0228	Cecidomyiidae	nan	nan	CRBAC1334-22	TX0287	Ceratopogonidae	nan	nan	32
CEFIN3964-21	TX0228	Cecidomyiidae	nan	nan	OPPQO1265-17	TX45468	Cecidomyiidae	Clinodiplosis	nan	29
CRCEA51560-22	TX0228	Cecidomyiidae	nan	nan	GMBDE1458-23	TX0269	Sciaridae	nan	nan	24
CRCBB35286-23	TX0228	Cecidomyiidae	nan	nan	ONTA15386-23	TX0232	Chironomidae	nan	nan	23
CRCEC38831-22	TX0228	Cecidomyiidae	nan	nan	CRCBB27671-23	TX0287	Ceratopogonidae	nan	nan	28
CRBOB10920-23	TX0228	Cecidomyiidae	nan	nan	GMARA1406-14	TX0926	Lauxaniidae	nan	nan	29
GMARA1242-14	TX0228	Cecidomyiidae	nan	nan	CRCEC32721-22	TX1154	Mymaridae	nan	nan	27
CRCBB16365-23	TX0228	Cecidomyiidae	nan	nan	CRCEC48799-22	TX0286	Scelionidae	nan	nan	4
CRCBB11359-23	TX0228	Cecidomyiidae	nan	nan	CRCOA666-21	TX0261	Dolichopodidae	nan	nan	30
CRBAA21297-22	TX0228	Cecidomyiidae	nan	nan	CRCEC45835-22	TX0290	Mycetophilidae	nan	nan	12
ONTA14860-23	TX0228	Cecidomyiidae	nan	nan	OPPQO1265-17	TX45468	Cecidomyiidae	Clinodiplosis	nan	27
CRSIA17358-22	TX0228	Cecidomyiidae	nan	nan	CRSIA3005-21	TX0266	Psychodidae	nan	nan	1
CRCEA3554-21	TX0228	Cecidomyiidae	nan	nan	CRBAA2595-22	TX0287	Ceratopogonidae	nan	nan	30
CEFIN8202-21	TX0228	Cecidomyiidae	nan	nan	CRALB26568-21	TX0926	Lauxaniidae	nan	nan	30
THAMD3659-22	TX0228	Cecidomyiidae	nan	nan	GMARA1406-14	TX0926	Lauxaniidae	nan	nan	30
CRCBB18251-23	TX0228	Cecidomyiidae	nan	nan	CRATA49916-22	TX0290	Mycetophilidae	nan	nan	31
GMARX10478-22	TX0228	Cecidomyiidae	nan	nan	PHJUL1086-11	TX0930	Hybotidae	nan	nan	28
CRCBB43151-23	TX0228	Cecidomyiidae	nan	nan	CRCEC40135-22	TX0906	Mordellidae	nan	nan	0
CRCBB43151-23	TX0228	Cecidomyiidae	nan	nan	CRCEC39053-22	TX0232	Chironomidae	nan	nan	3
CRCBB45128-23	TX0228	Cecidomyiidae	nan	nan	PHJUL1086-11	TX0930	Hybotidae	nan	nan	30
NORSC6621-23	TX0228	Cecidomyiidae	nan	nan	OPPFO2978-17	TX1218	Tachinidae	nan	nan	30
GMPPO15424-22	TX0228	Cecidomyiidae	nan	nan	CRALB10124-21	TX0269	Sciaridae	nan	nan	30
CNPAI246-13	TX0228	Cecidomyiidae	nan	nan	CRALB41004-21	TX0926	Lauxaniidae	nan	nan	27
CNPAI246-13	TX0228	Cecidomyiidae	nan	nan	PLNDO170-20	TX0266	Psychodidae	nan	nan	32
CRQUB8081-22	TX0228	Cecidomyiidae	nan	nan	CRQUB28344-22	TX0232	Chironomidae	nan	nan	0
CRQUB8081-22	TX0228	Cecidomyiidae	nan	nan	CRQUB17493-22	TX0232	Chironomidae	nan	nan	3
CRCBB6460-23	TX0228	Cecidomyiidae	nan	nan	CRATA43500-22	TX0261	Dolichopodidae	nan	nan	27
CRALA39434-21	TX0228	Cecidomyiidae	nan	nan	CRALB10124-21	TX0269	Sciaridae	nan	nan	18
CRSCA4986-23	TX0228	Cecidomyiidae	nan	nan	CRCEC43460-22	TX0269	Sciaridae	nan	nan	19
CRSCA4986-23	TX0228	Cecidomyiidae	nan	nan	ONTA26572-23	TX0269	Sciaridae	nan	nan	19
CRSIA16762-22	TX0228	Cecidomyiidae	nan	nan	CRPSA32244-23	TX0287	Ceratopogonidae	nan	nan	28
CRCBB38894-23	TX0228	Cecidomyiidae	nan	nan	ONTA32992-23	TX0232	Chironomidae	nan	nan	0
CRCBB38791-23	TX0228	Cecidomyiidae	nan	nan	CRCEC40118-22	TX0923	Chrysomelidae	nan	nan	3
CRBLA48725-22	TX0287	Ceratopogonidae	nan	nan	CRBLB12007-22	TX0228	Cecidomyiidae	nan	nan	0
CRBLA48725-22	TX0287	Ceratopogonidae	nan	nan	CRBLA1081-22	TX0228	Cecidomyiidae	nan	nan	1
CRBLA48725-22	TX0287	Ceratopogonidae	nan	nan	CRBLA2501-22	TX0228	Cecidomyiidae	nan	nan	1
CRBLA48725-22	TX0287	Ceratopogonidae	nan	nan	CRBLA49398-22	TX0228	Cecidomyiidae	nan	nan	1
CRBLA48725-22	TX0287	Ceratopogonidae	nan	nan	CRBLA3051-22	TX0228	Cecidomyiidae	nan	nan	3
CRBLA48725-22	TX0287	Ceratopogonidae	nan	nan	CRBLA2850-22	TX0228	Cecidomyiidae	nan	nan	3
CRBLA48725-22	TX0287	Ceratopogonidae	nan	nan	CRBLA2935-22	TX0228	Cecidomyiidae	nan	nan	4
CRBLA48725-22	TX0287	Ceratopogonidae	nan	nan	CRBLA46503-22	TX0266	Psychodidae	nan	nan	4
CRBLA48725-22	TX0287	Ceratopogonidae	nan	nan	CRBLA47157-22	TX0228	Cecidomyiidae	nan	nan	6
CRBLA48725-22	TX0287	Ceratopogonidae	nan	nan	THAMC8875-22	TX0228	Cecidomyiidae	nan	nan	29
